nbOfMonth,finalBalanceMoyenne,finalBalanceMediane,pireFinalBalance,bestFinalBalance,finalBalanceList,bestTradeMoyen,worstTradeMoyen,drawDownMoyen,taxesMoyenne,totalTradesMoyen,totalGoodTradesMoyen,totalBadTradesMoyen,winRateRatioMoyen,tradesPerformanceMoyen,parametres
8,628.12,610.9549999999999,395.59,1031.41,"[395.59, 412.19, 485.29, 564.28, 657.63, 723.62, 754.95, 1031.41]",9.365,-4.51875,46.83625000000001,446.675,812.5,336.0,476.5,41.4025,-0.0225,2 -5 0 0.0 0 2.8 40 20 312 216 10 50 45
8,624.4337500000001,614.8199999999999,375.01,1007.02,"[375.01, 422.92, 477.03, 570.01, 659.63, 725.93, 757.92, 1007.02]",9.365,-4.68125,47.042500000000004,446.85624999999993,812.0,335.75,476.25,41.393750000000004,-0.0225,2 -5 0 0.0 0 2.8 30 20 312 216 10 50 45
8,630.7750000000001,623.2950000000001,401.86,1038.13,"[401.86, 441.45, 444.51, 557.9, 688.69, 726.41, 747.25, 1038.13]",9.365,-4.38,47.11375,451.205,820.0,339.875,480.125,41.496249999999996,-0.021249999999999998,2 -5 0 0.0 0 2.0 30 20 312 216 10 50 45
8,629.8975,640.725,397.27,1052.94,"[397.27, 410.51, 434.4, 581.84, 699.61, 727.55, 735.06, 1052.94]",9.365,-4.476249999999999,47.36749999999999,450.27750000000003,818.125,339.75,478.375,41.56875,-0.0225,2 -5 0 0.0 0 2.0 40 20 312 216 10 50 45
8,618.2825,639.885,390.72,1029.79,"[390.72, 394.37, 420.34, 601.15, 678.62, 702.03, 729.24, 1029.79]",9.39125,-4.29125,48.56625,453.04625,834.5,344.875,489.625,41.33875,-0.0225,2 -5 0 0.0 0 1.2 40 20 312 216 10 50 45
8,623.41375,602.65,408.76,1023.6,"[408.76, 414.63, 459.29, 545.29, 660.01, 730.09, 745.64, 1023.6]",9.365,-4.5275,47.213750000000005,446.54125000000005,814.875,337.5,477.375,41.465,-0.02375,2 -5 0 0.0 0 2.4 40 20 312 216 10 50 45
8,806.4075,816.185,388.11,1508.43,"[388.11, 494.09, 571.49, 753.37, 879.0, 879.26, 977.51, 1508.43]",15.8675,-4.31625,40.151250000000005,221.4175,362.5,107.625,254.875,29.735000000000003,-0.035,2 -5 0 -10.0 5 1.2 30 20 312 216 10 50 45
8,646.06375,655.21,420.98,1082.71,"[420.98, 429.56, 434.6, 626.5, 683.92, 716.46, 773.78, 1082.71]",9.383750000000001,-4.23375,46.59499999999999,455.16875000000005,824.0,342.375,481.625,41.545,-0.021249999999999998,2 -5 0 0.0 0 1.6 40 20 312 216 10 50 45
8,774.9399999999999,823.77,387.59,1123.15,"[387.59, 400.31, 632.46, 779.16, 868.38, 974.25, 1034.22, 1123.15]",14.75125,-4.491249999999999,43.2825,243.385,403.875,121.75,282.125,30.11875,-0.033749999999999995,2 -5 0 -10.0 5 1.6 20 20 312 216 10 50 45
8,899.6112500000002,857.67,460.09,1421.63,"[460.09, 514.57, 635.26, 652.48, 1062.86, 1104.37, 1345.63, 1421.63]",18.048750000000002,-5.046250000000001,38.474999999999994,129.49125,207.75,66.25,141.5,31.905,-0.032500000000000015,2 -5 0 -10.0 10 2.0 30 20 312 216 10 50 45
8,830.015,783.94,569.13,1446.0,"[569.13, 595.49, 599.05, 723.83, 844.05, 854.09, 1008.48, 1446.0]",15.25375,-3.93,38.37,261.45,435.25,131.625,303.625,29.970000000000002,-0.0125,2 -5 0 -10.0 10 1.2 20 20 312 216 10 50 45
8,857.0325,783.635,520.1,1429.39,"[520.1, 530.45, 598.89, 715.64, 851.63, 1087.85, 1122.31, 1429.39]",18.49875,-8.5725,37.628750000000004,53.43749999999999,81.875,26.625,55.25,32.97625,-0.13125000000000003,2 -5 0 -10.0 0 2.8 40 20 312 216 10 50 45
8,1011.7299999999999,936.39,379.95,2261.48,"[379.95, 408.77, 511.78, 874.4, 998.38, 1196.69, 1462.39, 2261.48]",32.96,-5.7575,40.7375,114.17375,175.75,57.875,117.875,32.895,0.022500000000000017,2 -5 0 -10.0 0 2.4 20 20 312 216 10 50 45
8,1112.22875,751.985,433.06,3624.48,"[433.06, 455.31, 676.53, 704.13, 799.84, 853.47, 1351.01, 3624.48]",18.583750000000002,-5.105,40.665,166.885,266.125,84.625,181.5,31.725,-0.006249999999999998,2 -5 0 -10.0 10 1.6 30 20 312 216 10 50 45
8,869.5925000000001,859.2950000000001,522.16,1374.65,"[522.16, 590.59, 667.54, 772.89, 945.7, 978.46, 1104.75, 1374.65]",13.07,-7.7250000000000005,33.253750000000004,50.99625,77.875,26.625,51.25,34.027499999999996,-0.1575,2 -5 0 -10.0 15 2.8 30 20 312 216 10 50 45
8,1011.06,1016.1,713.24,1377.68,"[713.24, 802.35, 919.57, 996.98, 1035.22, 1046.62, 1196.82, 1377.68]",12.163750000000002,-3.28,22.14,139.9825,203.125,68.0,135.125,33.332499999999996,0.033749999999999995,2 -5 0 -10.0 20 1.2 20 20 312 216 10 50 45
8,830.1237500000001,709.13,465.63,1379.91,"[465.63, 498.81, 577.98, 686.96, 731.3, 928.78, 1371.62, 1379.91]",20.426250000000003,-7.475,42.01875,52.4775,84.625,27.75,56.875,32.9725,-0.21624999999999997,2 -5 0 -10.0 5 2.8 30 20 312 216 10 50 45
8,885.70625,800.995,695.08,1208.48,"[695.08, 709.51, 724.15, 730.96, 871.03, 1019.45, 1126.99, 1208.48]",15.03125,-4.125,30.54125,216.01999999999998,338.0,107.875,230.125,31.66125,-0.0024999999999999996,2 -5 0 -10.0 15 1.2 20 20 312 216 10 50 45
8,974.73375,840.19,440.05,1714.31,"[440.05, 512.63, 605.34, 692.16, 988.22, 1386.21, 1458.95, 1714.31]",24.035000000000004,-8.81625,38.143750000000004,51.99250000000001,75.875,26.5,49.375,34.949999999999996,-0.028749999999999984,2 -5 0 -10.0 10 2.8 20 20 312 216 10 50 45
8,996.8425,852.6600000000001,438.35,1948.03,"[438.35, 483.36, 663.5, 770.57, 934.75, 1344.55, 1391.63, 1948.03]",15.042499999999999,-5.112499999999999,37.231249999999996,122.64250000000001,171.0,57.375,113.625,33.41,-0.0125,2 -5 0 -10.0 10 2.0 40 20 312 216 10 50 45
8,964.9387499999998,920.8199999999999,462.2,1570.73,"[462.2, 544.81, 761.86, 819.98, 1021.66, 1143.92, 1394.35, 1570.73]",20.802500000000002,-4.4425,32.45125,144.16375,221.5,71.875,149.625,32.504999999999995,-0.0012500000000000107,2 -5 0 -10.0 15 2.0 20 20 312 216 10 50 45
8,927.48,890.58,413.74,1412.93,"[413.74, 499.46, 647.33, 879.71, 901.45, 1273.83, 1391.39, 1412.93]",22.15,-4.6225,39.555,139.095,216.0,66.125,149.875,30.57,-0.019999999999999997,2 -5 0 -10.0 10 1.6 40 20 312 216 10 50 45
8,1085.4375,984.175,669.32,1703.06,"[669.32, 697.11, 785.1, 944.86, 1023.49, 1417.62, 1442.94, 1703.06]",16.09125,-4.42125,25.855,107.97,149.625,53.375,96.25,35.69875,0.05375,2 -5 0 -10.0 20 1.6 30 20 312 216 10 50 45
8,1147.1262500000003,907.125,393.55,3435.82,"[393.55, 406.1, 528.0, 895.04, 919.21, 1154.76, 1444.53, 3435.82]",35.09,-5.8975,40.74,113.61874999999999,170.625,58.0,112.625,34.051249999999996,0.05875,2 -5 0 -10.0 5 2.4 20 20 312 216 10 50 45
8,966.45125,731.625,511.5,2050.4,"[511.5, 534.67, 592.02, 631.11, 832.14, 1126.96, 1452.81, 2050.4]",33.78875,-5.5075,36.76625,95.84625,147.75,47.75,100.0,32.2175,0.0024999999999999953,2 -5 0 -10.0 15 2.4 20 20 312 216 10 50 45
8,1062.05125,1021.7,620.3,1799.49,"[620.3, 642.73, 711.7, 1004.32, 1039.08, 1180.59, 1498.2, 1799.49]",20.543749999999996,-4.83375,29.306250000000002,82.0325,108.375,37.625,70.75,34.53875,0.061249999999999985,2 -5 0 -10.0 20 2.0 40 20 312 216 10 50 45
8,959.16625,954.65,622.96,1345.4,"[622.96, 829.75, 851.9, 892.78, 1016.52, 1050.08, 1063.94, 1345.4]",13.819999999999999,-3.84875,24.21,102.4075,152.125,51.25,100.875,33.74375,-0.005000000000000001,2 -5 0 -10.0 20 2.0 20 20 312 216 10 50 45
8,1025.385,897.4649999999999,598.96,1527.93,"[598.96, 666.8, 776.25, 852.28, 942.65, 1416.48, 1421.73, 1527.93]",30.0875,-5.935,28.471249999999998,69.2125,96.0,34.375,61.625,35.78,0.08249999999999998,2 -5 0 -10.0 20 2.4 30 20 312 216 10 50 45
8,1112.7437499999999,1185.7350000000001,679.0,1541.82,"[679.0, 733.04, 810.31, 1156.89, 1214.58, 1243.78, 1522.53, 1541.82]",20.8125,-4.723750000000001,25.978749999999998,94.40125,127.375,43.0,84.375,33.848749999999995,0.10625000000000001,2 -5 0 -10.0 20 1.6 40 20 312 216 10 50 45
8,1045.68,844.7650000000001,397.69,2285.87,"[397.69, 602.97, 668.65, 745.19, 944.34, 1165.18, 1555.55, 2285.87]",29.240000000000002,-6.072500000000001,36.645,96.025,141.25,46.125,95.125,32.73375,0.06,2 -5 0 -10.0 10 2.4 30 20 312 216 10 50 45
8,1001.8750000000001,920.015,509.97,1580.77,"[509.97, 645.78, 787.99, 812.03, 1028.0, 1144.27, 1506.19, 1580.77]",16.5975,-5.4437500000000005,29.73,62.1575,86.5,31.375,55.125,36.22625,-0.0075,2 -5 0 -10.0 20 2.4 40 20 312 216 10 50 45
8,939.0999999999999,798.7049999999999,532.09,1656.91,"[532.09, 553.44, 645.78, 798.52, 798.89, 929.54, 1597.63, 1656.91]",21.856250000000003,-8.57875,36.83125,53.58625,79.75,26.125,53.625,33.04625,-0.05874999999999998,2 -5 0 -10.0 5 2.8 40 20 312 216 10 50 45
8,934.89875,834.0,463.99,1649.34,"[463.99, 561.62, 650.65, 804.49, 863.51, 871.59, 1614.0, 1649.34]",19.31625,-5.78125,37.019999999999996,81.39375000000001,124.125,39.0,85.125,31.575000000000003,-0.049999999999999996,2 -5 0 -10.0 10 2.4 40 20 312 216 10 50 45
8,1052.9175,878.3050000000001,591.04,1652.76,"[591.04, 784.57, 789.3, 813.98, 942.63, 1208.48, 1640.58, 1652.76]",29.52625,-6.548749999999999,29.547499999999996,72.84875,107.5,38.75,68.75,36.04875,0.07875,2 -5 0 -10.0 20 2.4 20 20 312 216 10 50 45
8,1236.9599999999998,895.64,314.53,3234.88,"[314.53, 575.33, 595.64, 664.81, 1126.47, 1600.81, 1783.21, 3234.88]",34.00125,-6.307499999999999,36.46875,104.51875,150.0,50.375,99.625,33.85999999999999,0.14375,2 -5 0 -10.0 5 2.4 30 20 312 216 10 50 45
8,1279.4887499999998,878.96,514.23,3799.33,"[514.23, 524.17, 637.0, 754.14, 1003.78, 1198.33, 1804.93, 3799.33]",31.354999999999997,-7.455,36.34875,60.03375,78.625,29.625,49.0,38.3875,0.28125,2 -5 0 -10.0 0 2.8 20 20 312 216 10 50 45
8,993.2425,738.085,363.59,1839.75,"[363.59, 635.74, 663.47, 671.29, 804.88, 1362.6, 1604.62, 1839.75]",29.018750000000004,-6.211250000000001,39.0075,84.5375,132.125,41.125,91.0,31.416249999999998,0.014999999999999993,2 -5 0 -10.0 5 2.4 40 20 312 216 10 50 45
8,1101.1825,683.6600000000001,305.46,3019.52,"[305.46, 556.28, 559.31, 665.6, 701.72, 1091.44, 1910.13, 3019.52]",33.41,-5.8825,40.522499999999994,104.93,162.5,54.5,108.0,33.67375,0.027499999999999986,2 -5 0 -10.0 10 2.4 20 20 312 216 10 50 45
8,1132.4287499999998,943.48,315.53,2275.49,"[315.53, 609.67, 630.22, 640.35, 1246.61, 1422.11, 1919.45, 2275.49]",33.84,-5.86375,38.46125,105.91,152.125,51.125,101.0,33.792500000000004,0.11624999999999999,2 -5 0 -10.0 0 2.4 30 20 312 216 10 50 45
8,1126.2175,829.14,428.13,3340.77,"[428.13, 435.38, 667.38, 779.11, 879.17, 1134.05, 1345.75, 3340.77]",19.4175,-4.38,40.20375,188.225,288.75,92.25,196.5,31.96125,0.02,2 -5 0 -10.0 5 1.6 30 20 312 216 10 50 45
8,1030.27875,1015.155,601.18,1384.76,"[601.18, 804.58, 872.74, 974.76, 1055.55, 1258.41, 1290.25, 1384.76]",14.31,-3.4787500000000002,22.45125,122.04625000000001,170.125,57.125,113.0,33.6325,0.035,2 -5 0 -10.0 20 1.2 30 20 312 216 10 50 45
8,624.4000000000001,623.88,391.25,935.49,"[391.25, 442.5, 475.29, 589.36, 658.4, 732.96, 769.95, 935.49]",8.471250000000001,-4.1275,45.58625,437.68874999999997,812.0,335.625,476.375,41.353750000000005,-0.02625,2 -5 0 0.0 5 1.6 20 20 312 216 10 50 45
8,881.79625,893.79,328.36,1393.87,"[328.36, 533.88, 575.87, 889.24, 898.34, 1127.58, 1307.23, 1393.87]",19.637500000000003,-4.49125,40.99875,184.6325,291.875,92.125,199.75,31.679999999999996,-0.01875,2 -5 0 -10.0 5 2.0 20 20 312 216 10 50 45
8,1080.97875,986.22,494.49,2126.55,"[494.49, 506.21, 526.44, 832.74, 1139.7, 1291.99, 1729.71, 2126.55]",21.435,-4.928750000000001,36.877500000000005,130.86874999999998,183.75,60.375,123.375,32.8725,0.04000000000000001,2 -5 0 -10.0 5 2.0 40 20 312 216 10 50 45
8,1073.5699999999997,1014.915,385.72,2558.22,"[385.72, 445.21, 724.31, 956.28, 1073.55, 1157.37, 1287.9, 2558.22]",20.8525,-4.7225,39.8025,197.58749999999998,299.5,95.125,204.375,31.98125,0.03125,2 -5 0 -10.0 0 1.6 30 20 312 216 10 50 45
8,787.425,713.065,481.41,1292.01,"[481.41, 534.31, 561.28, 676.21, 749.92, 801.59, 1202.67, 1292.01]",16.9225,-7.635,42.512499999999996,53.31,86.625,28.75,57.875,33.084999999999994,-0.2575,2 -5 0 -10.0 0 2.8 30 20 312 216 10 50 45
8,957.8962500000001,811.96,430.59,1807.41,"[430.59, 462.52, 521.89, 662.17, 961.75, 1269.41, 1547.43, 1807.41]",20.865000000000002,-5.1225000000000005,40.225,121.63499999999999,188.375,59.75,128.625,31.73375,-0.02249999999999999,2 -5 0 -10.0 0 2.0 40 20 312 216 10 50 45
8,951.5062499999999,842.7049999999999,602.26,1591.91,"[602.26, 685.27, 713.85, 734.65, 950.76, 1070.09, 1263.26, 1591.91]",18.3025,-7.62625,33.32875,49.38625,70.5,24.625,45.875,35.02875,-0.033749999999999995,2 -5 0 -10.0 15 2.8 40 20 312 216 10 50 45
8,887.6125000000001,959.835,340.03,1255.97,"[340.03, 598.79, 618.64, 932.33, 987.34, 1168.68, 1199.12, 1255.97]",24.069999999999997,-4.63625,38.08625000000001,164.69625,265.375,83.75,181.625,31.626249999999995,-0.01625,2 -5 0 -10.0 10 2.0 20 20 312 216 10 50 45
8,1041.51,1068.15,608.36,1520.36,"[608.36, 749.57, 793.38, 923.47, 1212.83, 1237.44, 1286.67, 1520.36]",17.885,-4.22875,26.328750000000003,106.39125,147.375,49.25,98.125,33.57625,0.03875000000000001,2 -5 0 -10.0 20 1.2 40 20 312 216 10 50 45
8,952.2625,807.7249999999999,508.52,1962.46,"[508.52, 591.01, 667.56, 689.29, 926.16, 1113.99, 1159.11, 1962.46]",19.8825,-4.9875,37.92875,145.6525,223.375,72.375,151.0,32.32625,-0.01125,2 -5 0 -10.0 15 1.6 30 20 312 216 10 50 45
8,1038.89625,912.275,532.6,2026.97,"[532.6, 561.29, 638.26, 680.31, 1144.24, 1260.61, 1466.89, 2026.97]",23.428749999999997,-4.34125,34.94,127.68,182.75,57.125,125.625,31.093749999999996,0.018750000000000006,2 -5 0 -10.0 15 1.6 40 20 312 216 10 50 45
8,920.4012499999999,955.645,330.9,1387.23,"[330.9, 433.59, 617.78, 955.26, 956.03, 1331.39, 1351.03, 1387.23]",20.00875,-4.697500000000001,40.55875,193.56,302.875,95.375,207.5,31.626250000000006,-0.008750000000000004,2 -5 0 -10.0 0 2.0 20 20 312 216 10 50 45
8,1084.74875,902.0799999999999,591.08,2345.43,"[591.08, 740.79, 808.89, 814.28, 989.88, 1180.28, 1207.36, 2345.43]",21.6275,-7.28125,30.01625,47.15875,60.75,22.625,38.125,37.39125,0.14125,2 -5 0 -10.0 20 2.8 20 20 312 216 10 50 45
7,838.8585714285713,813.54,604.7,1035.75,"[604.7, 701.61, 788.32, 813.54, 940.77, 987.32, 1035.75]",7.031428571428571,-3.85,29.197142857142858,322.6271428571428,495.14285714285717,214.57142857142858,280.57142857142856,43.26714285714286,-0.005714285714285714,2 -5 0 0.0 15 1.2 20 20 312 216 10 50 45
7,746.5699999999999,753.12,511.93,1017.78,"[511.93, 600.32, 613.96, 753.12, 858.67, 870.21, 1017.78]",7.799999999999999,-3.815714285714286,36.11571428571428,382.9971428571429,658.4285714285714,284.0,374.42857142857144,43.19857142857143,-0.01,2 -5 0 0.0 10 1.6 30 20 312 216 10 50 45
7,686.2285714285715,710.39,476.7,902.84,"[476.7, 521.06, 581.2, 710.39, 741.72, 869.69, 902.84]",8.044285714285714,-3.7442857142857138,39.23142857142857,396.56,700.7142857142857,291.42857142857144,409.2857142857143,41.634285714285724,-0.02,2 -5 0 0.0 10 1.2 20 20 312 216 10 50 45
7,742.9614285714287,748.1,493.06,1030.46,"[493.06, 598.89, 607.25, 748.1, 857.28, 865.69, 1030.46]",8.042857142857143,-3.835714285714286,36.44714285714286,381.1157142857142,658.8571428571429,284.2857142857143,374.57142857142856,43.18571428571429,-0.01,2 -5 0 0.0 10 1.2 40 20 312 216 10 50 45
7,736.5157142857142,722.03,484.99,1037.72,"[484.99, 600.18, 650.62, 722.03, 825.79, 834.28, 1037.72]",7.784285714285714,-4.518571428571429,36.55285714285714,379.26142857142855,651.8571428571429,281.7142857142857,370.14285714285717,43.30142857142857,-0.011428571428571429,2 -5 0 0.0 10 2.0 40 20 312 216 10 50 45
7,716.4214285714287,693.69,478.86,987.2,"[478.86, 604.0, 623.02, 693.69, 801.99, 826.19, 987.2]",7.840000000000001,-3.6685714285714286,36.787142857142854,385.2885714285714,668.0,285.57142857142856,382.42857142857144,42.815714285714286,-0.014285714285714287,2 -5 0 0.0 10 1.2 30 20 312 216 10 50 45
7,695.7857142857143,710.31,457.61,920.53,"[457.61, 549.88, 643.29, 710.31, 747.15, 841.73, 920.53]",8.012857142857143,-3.8285714285714283,38.042857142857144,386.1599999999999,682.1428571428571,289.2857142857143,392.85714285714283,42.48857142857144,-0.021428571428571432,2 -5 0 0.0 10 1.6 20 20 312 216 10 50 45
7,594.0942857142857,614.52,378.68,855.37,"[378.68, 435.76, 478.52, 614.52, 666.46, 729.35, 855.37]",8.48857142857143,-4.0600000000000005,46.15428571428572,409.29571428571427,792.7142857142857,329.0,463.7142857142857,41.53857142857144,-0.03142857142857143,2 -5 0 0.0 5 2.0 20 20 312 216 10 50 45
7,610.6457142857143,644.8,385.33,900.34,"[385.33, 429.77, 455.71, 644.8, 671.56, 787.01, 900.34]",8.588571428571429,-4.5128571428571425,45.284285714285716,401.8414285714286,769.0,317.85714285714283,451.14285714285717,41.41714285714285,-0.028571428571428574,2 -5 0 0.0 5 2.4 30 20 312 216 10 50 45
7,606.907142857143,644.23,390.2,902.31,"[390.2, 432.63, 467.26, 644.23, 646.48, 765.24, 902.31]",8.588571428571429,-4.678571428571429,45.31142857142857,400.83,766.7142857142857,316.0,450.7142857142857,41.31857142857143,-0.030000000000000002,2 -5 0 0.0 5 2.8 40 20 312 216 10 50 45
7,612.2185714285714,634.78,394.96,895.23,"[394.96, 443.52, 471.64, 634.78, 662.53, 782.87, 895.23]",8.588571428571429,-4.257142857142857,45.31285714285714,406.95857142857136,772.8571428571429,319.42857142857144,453.42857142857144,41.424285714285716,-0.028571428571428574,2 -5 0 0.0 5 2.4 20 20 312 216 10 50 45
7,626.8171428571428,699.98,422.29,847.15,"[422.29, 422.38, 475.28, 699.98, 704.11, 816.53, 847.15]",8.604285714285714,-4.354285714285714,44.49714285714286,412.54285714285714,776.5714285714286,321.85714285714283,454.7142857142857,41.488571428571426,-0.025714285714285717,2 -5 0 0.0 5 1.6 40 20 312 216 10 50 45
